year,month,day,hour,min,sec,lat,latDir,latMin,long,longDir,longMin,depth,mag,type,depth2
2009,1,8,21,46,746,54,N,3591,163,W,2941,599,22,a,599
2009,1,8,21,46,5327,54,N,3694,163,W,3038,907,18,a,907
2009,1,8,21,49,386,54,N,3699,163,W,3072,835,16,a,835
2009,1,8,23,11,2739,54,N,3672,163,W,3088,643,15,a,643
2009,1,9,0,37,4524,54,N,3669,163,W,3114,677,29,a,677
2009,1,9,0,54,5611,58,N,1591,155,W,49,152,5,a,152
2009,1,9,1,4,4573,54,N,3664,163,W,3185,526,17,a,526
2009,1,9,7,35,2697,56,N,1140,159,W,2315,335,9,a,335
2009,1,9,7,38,2931,61,N,2128,152,W,3771,685,6,a,685
2009,1,9,9,58,79,60,N,73,152,W,5977,0,1,b,-299
2009,1,9,11,32,5074,61,N,1847,152,W,1407,94,2,a,94
2009,1,9,11,33,1078,61,N,1874,152,W,1511,28,6,a,28
2009,1,9,13,41,2873,58,N,1313,155,W,482,0,4,a,-130
2009,1,9,19,41,4572,52,N,1851,174,W,873,610,5,a,610
2009,1,9,20,15,4462,60,N,231,153,W,557,437,7,a,437
2009,1,9,21,12,3713,54,N,3695,163,W,3102,586,20,a,586
2009,1,9,23,8,5406,54,N,3575,163,W,3040,371,27,a,371
2009,1,9,23,20,78,58,N,1010,155,W,2337,522,14,a,522
2009,1,9,23,36,5900,54,N,3648,163,W,3184,609,24,a,609
2009,1,10,1,7,80,58,N,1418,155,W,850,86,2,a,86
2009,1,10,1,14,5294,60,N,399,153,W,217,61,2,a,61
2009,1,10,5,2,3668,54,N,3681,163,W,3283,351,11,a,351
2009,1,10,6,50,2730,54,N,3638,163,W,3006,666,28,a,666
2009,1,10,14,44,398,58,N,1399,155,W,1008,376,16,a,376
2009,1,10,14,44,1831,58,N,1413,155,W,1007,390,15,a,390
2009,1,10,16,7,4813,58,N,1193,155,W,571,596,8,a,596
2009,1,10,17,58,3053,61,N,1825,152,W,1387,0,-3,a,-300
2009,1,10,18,9,90,61,N,1450,152,W,1555,446,7,a,446
2009,1,10,19,40,3921,58,N,1940,154,W,5115,300,9,a,300
2009,1,10,21,42,559,54,N,3724,163,W,3101,866,26,a,866
2009,1,10,21,43,4710,54,N,3657,163,W,3007,860,18,a,860
2009,1,11,2,21,3005,58,N,1153,155,W,1496,157,14,a,157
2009,1,11,2,56,4118,61,N,1739,152,W,3669,476,-5,a,476
2009,1,11,4,11,5464,54,N,3673,163,W,2989,572,15,a,572
2009,1,11,9,17,3251,54,N,3867,163,W,3775,294,10,a,294
2009,1,11,9,41,3009,61,N,1918,152,W,1478,346,0,a,346
2009,1,11,11,34,631,54,N,3859,163,W,3673,227,7,a,227
2009,1,11,12,44,5640,54,N,3654,163,W,3035,532,14,a,532
2009,1,11,18,30,1727,58,N,708,154,W,3028,748,14,a,748
2009,1,11,18,43,2791,54,N,3817,163,W,3556,186,17,a,186
2009,1,11,19,55,4106,58,N,1315,155,W,528,0,6,a,-300
2009,1,11,22,12,1187,58,N,1051,155,W,2067,310,16,a,310
2009,1,11,22,40,2354,60,N,293,153,W,293,348,1,a,348
2009,1,12,1,18,4125,60,N,3281,152,W,3081,1022,7,a,1022
2009,1,12,2,33,4266,54,N,3640,163,W,3065,509,15,a,509
2009,1,12,4,37,1992,54,N,4562,163,W,3643,273,7,a,273
2009,1,12,7,40,4846,60,N,3041,152,W,4730,3200,15,b,3200
2009,1,12,10,14,5203,53,N,3889,167,W,205,1446,13,a,1446
2009,1,12,10,52,5245,58,N,957,155,W,2351,127,12,a,127
2009,1,12,11,18,3005,58,N,1369,155,W,896,0,1,a,-300
2009,1,12,14,46,398,54,N,3809,163,W,3239,691,15,a,691
2009,1,12,15,17,3477,52,N,1971,174,W,931,801,17,a,801
2009,1,12,15,20,834,58,N,1444,155,W,799,114,8,a,114
2009,1,12,15,40,894,60,N,229,153,W,426,0,-2,a,-300
2009,1,12,18,2,4774,58,N,1295,155,W,633,996,9,a,996
2009,1,12,18,23,413,53,N,5546,166,W,3623,879,9,a,879
2009,1,12,19,22,4105,54,N,3693,163,W,3184,363,11,a,363
2009,1,12,20,27,2936,58,N,1558,154,W,5597,296,11,a,296
2009,1,12,20,38,4613,61,N,2959,151,W,5764,443,4,E,443
2009,1,12,21,3,1440,54,N,3725,163,W,3338,304,11,a,304
2009,1,12,23,24,1942,60,N,175,153,W,439,0,-2,a,-300
2009,1,12,23,24,2493,60,N,213,153,W,403,211,4,a,211
2009,1,12,23,27,4021,58,N,1406,155,W,1032,262,11,a,262
2009,1,12,23,37,442,61,N,1829,152,W,1415,462,-2,a,462
2009,1,12,23,53,820,52,N,1079,173,W,3816,2770,24,a,2770
2009,1,13,0,3,2052,61,N,1383,152,W,752,540,-1,a,540
2009,1,13,0,5,3521,60,N,256,153,W,442,145,0,a,145
2009,1,13,7,42,1340,61,N,1475,152,W,1318,149,3,b,149
2009,1,13,9,50,5510,60,N,226,153,W,46,116,1,a,116
2009,1,13,10,0,3029,60,N,288,153,W,90,175,-2,a,175
2009,1,13,10,51,3274,58,N,1331,155,W,865,189,2,a,189
2009,1,13,12,51,285,58,N,1410,155,W,1003,0,2,a,-300
2009,1,13,14,40,1813,58,N,1312,155,W,791,149,7,a,149
2009,1,14,11,15,2655,54,N,3641,163,W,3187,615,13,a,615
2009,1,14,11,36,5246,60,N,205,153,W,413,158,10,a,158
2009,1,14,11,36,5519,60,N,188,153,W,467,81,4,a,81
2009,1,14,18,32,2954,58,N,978,155,W,2111,0,3,a,-218
2009,1,14,18,55,898,60,N,362,153,W,708,0,-1,a,-9
2009,1,14,23,24,4372,60,N,153,153,W,438,207,7,a,207
2009,1,15,0,2,3810,61,N,1833,152,W,1421,0,0,a,-300
2009,1,15,1,51,547,54,N,3751,163,W,3172,913,20,a,913
2009,1,15,2,52,4563,58,N,1564,155,W,634,383,9,a,383
2009,1,15,3,1,1789,58,N,1397,155,W,90,333,13,a,333
2009,1,15,7,49,968,60,N,5740,152,W,2935,990,11,a,990
2009,1,15,7,57,1644,53,N,5486,166,W,5543,433,9,a,433
2009,1,15,15,51,3924,53,N,5095,166,W,5654,393,10,a,393
2009,1,15,20,51,228,53,N,5012,166,W,5450,569,13,a,569
2009,1,15,20,51,2683,53,N,5098,166,W,5672,268,8,a,268
2009,1,15,20,52,2514,53,N,5025,166,W,5512,513,7,a,513
2009,1,15,20,56,2151,53,N,5002,166,W,5490,600,13,a,600
2009,1,15,22,25,257,58,N,1778,154,W,5947,295,10,a,295
2009,1,15,22,33,1161,58,N,1403,155,W,918,58,5,a,58
2009,1,15,22,57,3467,53,N,5101,166,W,5658,412,4,a,412
2009,1,15,22,58,2442,53,N,5092,166,W,5648,561,16,a,561
2009,1,15,23,10,1528,60,N,5737,152,W,2816,1107,6,a,1107
2009,1,16,1,6,1254,53,N,5092,166,W,5631,621,13,a,621
2009,1,16,1,28,1434,61,N,1725,152,W,2098,106,7,a,106
2009,1,16,7,58,1467,58,N,2106,154,W,4410,414,11,a,414
2009,1,16,8,56,713,58,N,991,155,W,2047,60,4,a,60
2009,1,16,12,41,4722,53,N,5087,166,W,5639,411,12,a,411
2009,1,16,13,11,2911,60,N,64,153,W,462,499,6,b,499
2009,1,16,13,19,273,61,N,1781,152,W,1399,584,5,a,584
2009,1,16,13,50,3977,60,N,212,153,W,331,0,-1,a,-300
2009,1,16,13,50,4233,60,N,209,153,W,365,0,1,a,-300
2009,1,16,14,30,4904,61,N,3066,152,W,5,541,18,E,541
2009,1,16,16,7,3383,61,N,916,152,W,1414,506,4,a,506
2009,1,16,16,7,795,53,N,5046,166,W,5468,57,8,a,57
2009,1,16,16,7,5772,53,N,5140,166,W,5846,0,7,a,-72
2009,1,16,16,11,496,51,N,4625,178,W,2986,1500,13,a,1500
2009,1,16,19,45,1738,58,N,1582,154,W,5602,0,11,a,-99
2009,1,16,22,13,577,61,N,1826,152,W,1449,0,2,a,-300
2009,1,17,0,5,2240,58,N,1014,155,W,2093,149,7,a,149
2009,1,17,0,26,3929,58,N,947,155,W,2133,111,13,a,111
2009,1,17,6,16,5960,53,N,5113,166,W,5662,400,8,a,400
2009,1,17,11,43,4378,61,N,1143,152,W,1584,552,5,a,552
2009,1,17,11,44,2250,52,N,1848,174,W,1366,281,4,a,281
2009,1,17,13,35,2062,54,N,3758,163,W,3216,928,14,a,928
2009,1,17,15,45,1284,61,N,905,152,W,1793,520,14,a,520
2009,1,17,16,13,4531,58,N,1023,155,W,2056,33,7,a,33
2009,1,18,0,38,2281,53,N,1640,168,W,443,1850,18,b,1850
2009,1,18,11,40,2720,51,N,3217,177,W,3217,1580,23,E,1580
2009,1,18,11,43,5338,58,N,1631,154,W,5515,513,5,a,513
2009,1,18,11,55,1011,60,N,209,153,W,413,133,3,a,133
2009,1,18,13,19,4906,54,N,3681,163,W,3097,720,15,a,720
2009,1,18,13,21,5008,53,N,5815,166,W,4038,519,8,a,519
2009,1,18,14,45,3187,58,N,2036,154,W,5478,310,4,a,310
2009,1,18,15,32,3448,58,N,1073,155,W,2029,197,2,a,197
2009,1,18,19,2,3973,58,N,772,154,W,3013,893,17,a,893
2009,1,18,21,52,5608,58,N,1741,154,W,5888,269,13,a,269
2009,1,19,0,36,2784,60,N,191,153,W,445,57,7,a,57
2009,1,19,1,52,5406,60,N,213,153,W,404,137,4,a,137
2009,1,19,1,52,5832,60,N,258,153,W,470,7,6,a,7
2009,1,19,7,27,3047,58,N,1069,155,W,1740,223,8,a,223
2009,1,19,7,38,1152,54,N,5040,164,W,200,26,14,a,26
2009,1,19,9,7,3139,60,N,2976,152,W,4642,0,4,b,-300
2009,1,19,9,23,4084,57,N,5237,156,W,5153,441,13,a,441
2009,1,19,13,48,3890,51,N,5706,177,W,3698,780,21,E,780
2009,1,19,13,50,1976,61,N,1357,152,W,1738,260,9,a,260
2009,1,19,20,7,5615,60,N,398,153,W,355,43,-1,a,43
2009,1,19,20,34,663,52,N,1901,174,W,11,530,11,a,530
2009,1,19,21,48,4340,52,N,1726,173,W,5466,1500,11,a,1500
2009,1,20,4,29,2712,51,N,5311,177,W,3641,585,17,E,585
2009,1,20,4,34,266,58,N,1029,155,W,2104,176,3,a,176
2009,1,20,12,1,832,60,N,190,153,W,413,0,4,a,-300
2009,1,20,12,1,1082,60,N,224,153,W,366,41,3,a,41
2009,1,20,13,13,1373,52,N,1997,174,W,717,640,7,a,640
2009,1,20,21,7,3585,61,N,877,152,W,2238,495,11,a,495
2009,1,20,23,1,4299,60,N,3289,153,W,2306,1664,0,a,1664
2009,1,20,23,5,3341,58,N,1054,155,W,2239,198,3,a,198
2009,1,21,1,57,1432,51,N,5140,177,W,3515,838,16,E,838
2009,1,21,10,0,5062,60,N,78,153,W,118,165,-6,a,165
2009,1,21,10,38,2861,58,N,3708,154,W,4731,767,14,a,767
2009,1,21,13,14,4931,60,N,1858,152,W,3852,973,5,E,973
2009,1,21,13,29,1715,58,N,2498,154,W,4657,480,5,a,480
2009,1,21,13,32,336,54,N,4141,163,W,4152,0,12,a,-35
2009,1,21,14,40,4959,58,N,1902,154,W,655,1262,14,a,1262
2009,1,21,15,46,920,61,N,5429,144,W,410,192,14,a,192
2009,1,21,19,26,3863,61,N,1916,152,W,1488,348,1,a,348
2009,1,21,20,9,2118,51,N,4996,178,W,5190,1207,12,a,1207
2009,1,21,23,28,4840,53,N,4648,166,W,5159,933,7,a,933
2009,1,22,6,26,3359,61,N,3043,151,W,5718,541,11,E,541
2009,1,22,12,6,4624,59,N,64,153,W,5166,447,15,E,447
2009,1,22,14,35,1817,61,N,1884,152,W,1667,741,3,a,741
2009,1,22,20,59,1174,60,N,338,153,W,194,255,1,a,255
2009,1,22,21,21,894,60,N,259,153,W,477,92,-1,a,92
2009,1,22,21,21,3728,60,N,294,153,W,391,186,0,a,186
2009,1,22,21,29,5986,60,N,270,153,W,429,159,4,a,159
2009,1,23,0,51,1800,58,N,1124,155,W,1736,0,5,a,-300
2009,1,23,2,45,451,60,N,224,153,W,286,64,5,a,64
2009,1,23,3,15,403,60,N,3154,152,W,3735,1163,-5,a,1163
2009,1,23,6,46,3558,51,N,5293,176,W,2797,1336,28,a,1336
2009,1,23,7,20,3058,61,N,1802,152,W,1418,365,4,a,365
2009,1,23,7,28,4509,61,N,2964,151,W,5814,846,7,E,846
2009,1,23,9,8,2207,60,N,3274,152,W,4620,3198,16,b,3198
2009,1,23,9,24,3817,61,N,1808,152,W,1426,196,1,a,196
2009,1,23,16,7,1686,59,N,148,153,W,4979,652,20,E,652
2009,1,24,4,47,4118,51,N,5114,177,W,3476,447,12,E,447
2009,1,24,9,2,835,53,N,1166,168,W,292,1129,17,a,1129
2009,1,24,10,36,3142,60,N,425,153,W,302,265,-1,a,265
2009,1,24,11,45,4270,60,N,310,153,W,352,64,7,a,64
2009,1,24,12,28,3433,60,N,260,153,W,430,0,6,a,-300
2009,1,24,13,17,2226,53,N,1286,168,W,2828,1553,15,a,1553
2009,1,24,16,43,4907,60,N,305,153,W,388,88,3,a,88
2009,1,24,17,5,801,52,N,2363,174,W,547,554,10,a,554
2009,1,24,20,26,2340,60,N,2960,152,W,4561,0,-3,a,-243
2009,1,24,20,40,912,51,N,5104,177,W,5492,576,12,a,576
2009,1,24,22,4,3103,60,N,3300,153,W,2553,1444,8,a,1444
2009,1,24,23,59,2728,51,N,4825,178,W,2189,282,22,E,282
2009,1,25,5,27,3172,61,N,2937,151,W,5963,675,10,E,675
2009,1,25,7,4,5923,51,N,5323,177,W,5128,466,14,a,466
2009,1,25,7,14,3094,51,N,5278,177,W,5197,520,10,a,520
2009,1,25,10,47,4632,60,N,2825,152,W,4240,0,3,b,-300
2009,1,25,11,34,5284,60,N,2911,152,W,4677,0,8,a,-300
2009,1,25,12,14,634,60,N,2959,152,W,4646,0,9,b,-300
2009,1,25,12,14,3110,60,N,2847,152,W,4513,122,2,b,122
2009,1,25,12,14,5660,60,N,2940,152,W,4622,0,8,b,-300
2009,1,25,12,16,696,60,N,2972,152,W,4590,0,4,a,-300
2009,1,25,12,16,3666,60,N,2957,152,W,4593,0,7,a,-300
2009,1,25,13,48,4351,60,N,2825,152,W,4563,92,11,b,92
2009,1,25,13,57,3558,60,N,2988,152,W,4503,0,6,b,-300
2009,1,25,13,58,5360,60,N,2937,152,W,4699,0,7,b,-300
2009,1,25,14,6,1669,60,N,2944,152,W,4661,0,7,a,-277
2009,1,25,14,13,3187,51,N,4974,177,W,3525,814,14,E,814
2009,1,25,14,17,3048,60,N,3002,152,W,4516,0,6,a,-300
2009,1,25,14,42,1566,60,N,2919,152,W,4669,0,8,b,-300
2009,1,25,15,5,119,60,N,2968,152,W,4446,0,4,a,-300
2009,1,25,15,9,3451,60,N,2902,152,W,4644,1,5,b,1
2009,1,25,15,19,1981,60,N,2958,152,W,4380,380,11,b,380
2009,1,25,15,19,4515,60,N,2976,152,W,4637,0,8,a,-296
2009,1,25,15,25,2524,60,N,2969,152,W,4596,0,7,b,-300
2009,1,25,17,13,3701,60,N,2958,152,W,4355,111,-9,b,111
2009,1,25,17,29,3034,60,N,2975,152,W,4619,0,-3,a,-300
2009,1,25,17,53,4943,60,N,2929,152,W,4533,0,6,a,-300
2009,1,25,18,14,3218,60,N,2944,152,W,4491,0,4,b,-300
2009,1,25,18,16,3237,60,N,3016,152,W,4597,0,7,b,-300
2009,1,25,18,26,3692,60,N,2972,152,W,4474,0,3,b,-295
2009,1,25,19,15,4646,60,N,2935,152,W,4548,0,4,b,-300
2009,1,25,19,24,1929,60,N,476,153,W,349,0,-1,a,-300
2009,1,25,19,28,4176,60,N,2948,152,W,4534,0,8,b,-293
2009,1,25,19,31,4779,60,N,2895,152,W,4418,0,2,b,-300
2009,1,25,20,4,779,60,N,2878,152,W,4353,0,6,b,-32
2009,1,25,20,8,1277,53,N,5411,166,W,5909,753,7,a,753
2009,1,25,20,19,309,60,N,2973,152,W,4473,0,1,b,-300
2009,1,25,20,25,1042,60,N,3003,152,W,4547,0,3,b,-291
2009,1,25,20,27,584,60,N,2817,152,W,4462,334,12,b,334
2009,1,25,20,37,3216,60,N,2938,152,W,4466,269,6,b,269
2009,1,25,20,47,3969,60,N,2957,152,W,4706,0,9,a,-300
2009,1,25,20,47,5132,51,N,4353,178,W,4990,2391,16,a,2391
2009,1,25,21,15,2490,60,N,2842,152,W,4720,0,10,b,-300
2009,1,25,21,56,265,60,N,2955,152,W,4221,0,-2,b,-164
2009,1,25,22,45,2618,60,N,2937,152,W,4589,0,6,b,-300
2009,1,25,22,50,233,60,N,2950,152,W,4515,25,8,b,25
2009,1,25,22,51,695,60,N,2820,152,W,4518,0,18,b,-92
2009,1,25,23,7,1510,60,N,2946,152,W,4650,0,4,b,-300
2009,1,26,0,32,4966,60,N,1476,152,W,4176,909,14,E,909
2009,1,26,1,59,306,60,N,240,153,W,488,100,1,a,100
2009,1,26,2,12,683,51,N,5353,177,W,5019,711,4,a,711
2009,1,26,3,13,5494,53,N,5662,166,W,3320,835,12,a,835
2009,1,26,5,18,2235,58,N,1674,154,W,5911,206,4,a,206
2009,1,26,5,57,474,58,N,2568,154,W,4791,608,6,a,608
2009,1,26,5,58,4156,53,N,5669,166,W,3293,340,8,a,340
2009,1,26,7,17,649,53,N,5667,166,W,3304,769,10,a,769
2009,1,26,7,20,4579,61,N,3155,152,W,117,515,8,E,515
2009,1,26,8,7,3401,56,N,5104,158,W,1832,0,2,a,-300
2009,1,26,10,36,1945,54,N,4522,164,W,1151,81,11,a,81
2009,1,26,10,46,4313,53,N,5674,166,W,3309,965,14,a,965
2009,1,26,11,52,4022,60,N,2915,152,W,4601,0,13,b,-244
2009,1,26,13,15,5927,58,N,998,155,W,2033,65,1,a,65
2009,1,26,14,17,726,58,N,1088,155,W,1684,95,17,a,95
2009,1,26,14,18,4735,58,N,1097,155,W,1755,147,-1,a,147
2009,1,26,14,18,5401,58,N,1103,155,W,1758,125,2,a,125
